,conference,year,title,abstract
37,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Using expressive and talkative virtual characters in social anxiety disorder treatment,"Social Anxiety affects a significant number of people, limiting their personal and social life. We describe an interactive Virtual Reality approach to the exposure therapy for social anxiety, resorting to virtual characters that exhibit combinations of facial and body expressions controllable in real-time by the therapist. The application described in this paper updates and significantly improves a former version: ameliorating the graphical quality of the virtual characters and providing them with the ability of articulating a set of sentences. The application executes in ordinary computers and it is easily used in counselling and research contexts. Although we have only resorted to free or very low cost 3D models of virtual humans, we adopted strategies to obtain an adequate final quality that we were able to validate with a significant number of observers. Moreover, a set of therapists tested the application and gave positive feedback about its potential effectiveness in Virtual Reality Exposure Therapy. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
38,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Adaptive animation design method for virtual environments,"There is a big gap between the WIMP interface animation design tools and virtual environment (VE) animation design platforms. The current animations in virtual environments lack the capability of adaptation, and adaptive animation design processes are programming based development with a great difficulty. These problems vastly limit the animation applications in virtual environments. This paper aims at putting forward an innovative animation construction strategy and methods to cope with these problems. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
39,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Interactive control of dance groups using kinect,"This paper describes a system that can control the CG animation of dance groups in a virtual world by recognizing gestures using Kinect in real time. The system can change the formation of CG dancers by rightarm gestures and their motions by left-arm gestures. Moreover, a virtual camera is controlled by the gestures of both arms. The rotational data of the joints are used to recognize each arm gesture to control the dance groups, and the translational data of the joints are used to control the virtual camera. Since the system recognizes both arm gestures at the same time, users can control two or more objects by a combination of gestures. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
40,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Virtual pedicle screw insertion surgical simulation with haptic rendering,"Due to the surrounding of the vital nerves and aortas, pedicle screw insertion is recognised as one of the most dangerous procedure. An instant, efficient and professional tool is in the extreme shortage for the surgeons' training. In this paper, we proposed a practical framework for the virtual pedicle screw insertion surgery that can be used in the training system. First, a fast collision detection method was developed to progressively determine the contact area at a frequent iteration. Second, a mechanistic haptic model was proposed to implement the bone drilling force, which is qualified to simulate force changes under various tool geometries, cutting conditions and moving velocities. Third, a simplified deformation method was designed to mimic the formation of the drilling hole. Visual plausibility and time performance could be simultaneously obtained with these methods to satisfy the need of the virtual surgical simulation. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
41,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Sketching 2D vessels and vascular diseases with integrated blood flow,"In this paper, we present a sketch-based interface, which allows medical doctors to illustrate different vascular diseases and treatment methods as well as fluid behavior. With this sketching interface, we provide the physician with an effective tool to illustrate different medical cases, which is important in the complex field of vascular diseases with respect to patient education. We use techniques from sketch-based interfaces and GPU-based computational fluid dynamics by considering usability aspects. We provide a concept and a prototypical implementation whose usability is tested with quantitative and qualitative methods. Additionally, we interviewed a physician to assess the benefits of the tool with respect to patient education. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
42,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Solid geometric object reconstruction from single line drawing image,"We present a robust method to reconstruct solid geometric object from single line drawing image taken from the geometric books. Unlike most of the existing methods which require perfect and complete sketches of the line drawings as the inputs, our method directly takes the line drawing images as the inputs and can well handle the incomplete sketches that are automatically produced by our sketch extraction algorithm. The proposed method consists of three major steps as follows: First, the sketch of the input line drawing (i.e., line segments and their intersections) is automatically extracted and further represented as an undirected graph. Second, candidate 3D models from the pre-built 3D model database are found by graph matching. Third, for each candidate 3D model, the model parameters, the rotation and the translation aligning the model with the sketch, are found by optimizing an objective function which is composed of the residuals between the vertices of the sketch and the 2D projections of the candidate model's vertices, and an optimal reconstruction solution is further selected as the final result. Experimental results show that our method can effectively reconstruct the solid geometric object from single line drawing image. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
43,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,The influence of gravity-adapted target resizing on direct augmented reality pointing under simulated hypergravity,"The performance of Augmented Reality direct object selection coded outside of the human egocentric body frame of reference decreases under short-term altered gravity. Therefore adequate countermeasures are required. This paper presents the results of a proof-of-concept (POC) study to investigate the impact of simulated hypergravity on the size and distance of a given target. The POC study is divided in a case study and a user study, whereby hypergravity was induced by a long-arm human centrifuge and additional arm weighting. For gravity-dependent resizing and -positioning we used the Hooke's law that resulted in two techniques of target deformation (compression, elongation) and compared both methods with normal sized targets. Besides common metrics to measure the performance, we additionally evaluated the physiological strain by the heart rate variability and the speed-accuracy tradeoff of the resizing techniques according to Fitts' law. The study showed that the online adaption of the present gravity load to targets' size and distance influences the performance of direct AR direct pointing. The results revealed that the pointing performance benefits from elongation target deformation by increased target sizes and distances. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
44,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Versatile scenario guidance for collaborative virtual environments,"Currently, the scenario of a virtual reality application depends greatly of the representation of the virtual environment and the goals of the application. Different needs arise from these elements such as the abstraction level of their events, the presence of multiple actors or their freedom of action. In this paper, we propose a scenario engine model that aims at being used in any virtual reality application where the scenario is a key feature. It differs from other models as it can be used without making any assumption on the simulation purpose or on the modelling of the Virtual Environment (events model, objects behaviour). Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
45,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Science on a sphere: Ways of adding interactivity into the unique projection system,"This paper describes applied research provided in cooperation of the Faculty of Applied Sciences and the Techmania Science Centre. It presents the unique system Science on a Sphere, its features, control mechanisms and limitations. The special visualization system brings a new approach of geographical data presentation. On the other hand it offers just a minimal opportunity of user interaction. Interaction should enable better participation of science centre in the learning process. The paper shows the ways how the existing projection system Science on a Sphere has been extended for the interactive features. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
46,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Multimodal interaction techniques in scientific data visualization: An analytical survey,"The interpretation process of complex data sets makes the integration of effective interaction techniques crucial. Recent work in the field of human-computer interaction has shown that there is strong evidence that multimodal user interaction, i.e. the integration of various input modalities and interaction techniques into one comprehensive user interface, can improve human performance when interacting with complex data sets. However, it is still unclear which factors make these user interfaces superior to unimodal user interfaces. The contribution of this work is an analytical comparison of a multimodal and a unimodal user interface for a scientific visualization application. We show that multimodal user interaction with simultaneously integrated speech and gesture input improves user performance regarding efficiency and ease of use. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
47,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Studying the user experience with a multimodal pedestrian navigation assistant,"The widespread usage of mobile devices together with their computational capabilities enables the implementation of novel interaction techniques to improve user performance in traditional mobile applications. Navigation assistance is an important area in the mobile domain, and probably Google Maps is the most popular example. This type of applications is highly demanding for user's attention, especially in the visual channel. Tactile and auditory feedback have been studied as alternatives to visual feedback for navigation assistance to reduce this dependency. However, there is still room for improvement and more research is needed to understand, for example, how the three feedback modalities complement each other, especially with the appearance of new technology such as smart watches and new displays such as Google Glass. The goal of our work is to study how the users perceives multimodal feedback when their route is augmented with directional cues. Our results show that tactile guidance cues produced the worst user performance, both objectively and subjectively. Participants reported that vibration patterns were hard to decode. However, tactile feedback was an unobtrusive technique to inform participants when to look to the mobile screen or listen to the spoken directions. The results show that combining feedback modalities produces good user performance. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
48,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Virtual agents and multi-modality of interaction in multimedia applications for cultural heritage: A case study,"Cultural Heritage encompasses a set of traditions and commodities inherited from our ancestors, and it is vital to convey and preserve them for the next generation. Cultural Multimedia applications and Serious Games form an important pedagogical and didactic medium, mainly for a young demography, which can learn while playing. In this paper is presented an innovative platform, named EI2VA (Engine for Immersive Interaction with Virtual Agents), in which a virtual character, endowed with facial, corporal and behavioural animation can be integrated in multimedia applications. These multimedia applications, derived from the Fala Comigo project, which set the example for a possible use of this technology, preserving the historical and cultural contents indispensable for the users, based on a multi-modality of evident interaction. The resulting multimedia applications were used in a case study conduct with three different user groups (experts and nonexperts) in different settings including classroom, museum and scientific conference. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
49,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,None,None
50,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,None,None
51,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Investigating user response to a hybrid sketch based interface for creating 3D virtual models in an immersive environment,"Computer modelling of 2D drawings is becoming increasingly popular in modern design as can be witnessed in the shift of modern computer modelling applications from software requiring specialised training to ones targeted for the general consumer market. Despite this, traditional sketching is still prevalent in design, particularly so in the early design stages. Thus, research trends in computer-aided modelling focus on the the development of sketch based interfaces that are as natural as possible. In this paper, we present a hybrid sketch based interface which allows the user to make draw sketches using offline as well as online sketching modalities, displaying the 3D models in an immersive setup, thus linking the object interaction possible through immersive modelling to the flexibility allowed by paper-based sketching. The interface was evaluated in a user study which shows that such a hybrid system can be considered as having pragmatic and hedonic value. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
52,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Efficient image distribution on the web: Instant texturing for collaborative visualization of virtual environments,"In this paper, we present a browser-based Web 3D application that allows an instant distribution of image data even over mobile networks as well as textured rendering of large image collections on mobile devices with restricted processing power. Applications utilizing a lot of image data require an adaptive technology to build responsive user interfaces. This applies especially for the use in mobile networks. Furthermore the up- and download of the massive amount of image data should be transmitted in a progressive manner to get an instant feedback. While people are used to instant reaction of web applications and do not care about the amount of data that has to be transferred, the instantaneous display of imperfect content that gets continuously refined is state of the art for many application areas on the web. However, standard 2D image transmission technologies are usually inappropriate within a 3D context. In 2D, image size as well as resolution are often set during the authoring phase, whereas in 3D applications size and displayed resolution of textured 3D objects depend on the virtual camera. Our GPUII approach (GPU-based Image Interlacing) follows a client-server architecture, which allows an instant distribution of new data while also reducing the CPU load and network traffic. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
53,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Component-based authoring tool for haptic navigation,"Nowadays, providing a uniform development environment for haptic applications is considered as one of the critical issues in haptic technologies. Thus, to date, we have developed a component-based haptic authoring framework using a component capability extension mechanisms supported by Unity3D. Our aim is to develop a newly revised haptic component to extend our previous framework. The proposed component enables a user to design haptic interface such as haptic navigation, as well as to help simulate/investigate the effect of the haptic interaction. In this paper, we present a prototype system and its capabilities. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
54,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Design of tangible procedural programming of robots based on augmented reality,"This paper presents a tool for children aged 5 to 11 to learn procedural programming through tiling tangible cards. In our tool, children are expected to tile square cards that respectively correspond to the unique operations of a robot while looking at them through a display, where the cards on the display are augmented by intuitive colorful images. Once each image is augmented, the image stays on the display even if the corresponding card is taken away. Also, the control flow from a card to another card is represented by a line image, which is created when one places a card close to another card. In our tool, editing operations such as undo, erase, and setting arguments can be also performed through movements of a special card. For feasibility study, we have had one hundred students of primary schools use our tool. As a result, they learned programming more quickly than programming in an existing tool where programs are composed through tiling icons. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
55,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Human-human collaboration formalism for groupware tailorability in collaborative augmented environments,"In this paper, human-human collaboration formalism has been proposed to support groupware tailorability for Collaborative Augmented Environments (CAE). Our work is based on the 3C functional model proposed by Ellis. This model decomposes the collaboration into communication, coordination and production. This decomposition has been adapted to design tailorable groupware for CAE. A new concept called ""distribution"" has been introduced to consider the properties of collaborative and distributed 3D environment. A new formalism integrating this concept is proposed in order to adapt a groupware system to the real need of users evolving in 3D shared scene. Multi-agent technology is, therefore, used to determine the collaboration protocol between humans, through machines, over the network for implementing the desired tailorability. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
56,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,NARI: Natural augmented reality interface interaction challenges for ar applications,"Following the proliferation of Augmented Reality technologies and applications in mobile devices it is becoming clear that AR techniques have matured and are ready to be used for large audiences. This poses several new multimedia interaction and usability problems that need to be identified and studied. AR problems are no longer exclusively about rendering superimposed virtual geometry or finding ways of performing GPS or computer vision registration. It is important to understand how to keep users engaged with AR and in what occasions it is suitable to use it. Additionally how should graphical user interfaces be designed so that the user can interact with AR elements while pointing a mobile device to a specific real world area? Finally what is limiting AR applications from reaching an even broader acceptance and usage level? This position paper identifies several interaction problems in today's multimedia AR applications, raising several pressing issues and proposes several research directions. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
57,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Visualization of enrollment data using chord diagrams,"Distance and online universities have usually more flexible academic requirements than brick-and-mortar ones, so students do not uniformly advance within the programme they enroll into as they are supposed to. Furthermore, due to their intrinsic nature, distance students need additional support for deciding which subjects they will take every semester. On the other hand, teachers have usually no idea about what other subjects are taking the students enrolled in their subjects. This paper proposes the use of chord diagrams for visualizing the relationships between pairs of subjects taken by students, with the aim of providing both university managers and students with a clear picture of possible bottlenecks, that is, combinations of subjects that might affect students' performance. Chord diagrams can be used to analyze intra-semester data (subjects taken simultaneously) and inter-semester data (sequences of subjects taken by students) and provide a fast overview of what is happening within a given programme at subject level. Furthermore, it is possible to interact with chord diagrams in order to filter and obtain additional subject details if desired. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
58,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,On visualizing movements and activities of healthy seniors: An overview,"Increased life expectancy and motivational support for the pursuit of independent living for active seniors have been introducing a number of challenges for the families and care monitoring personnel. In general, this class of aging seniors are healthy enough that they can afford to continue to have the independent living life styles but also are old enough that one still needs to have some levels of monitoring of their movements and activities in their private dwellings. These motions and activities can be monitored through a network of connected sensors at each individual's dwelling where they can be networked to form a monitoring cluster. The objective is then to be able to present and visualize such movements and activities information to the monitoring personnel. This paper reviews various sensing modalities which can be used in monitoring movements and activities of seniors and presents an overview of visualization techniques which have been utilized in various similar applications. In addition the paper highlights a conceptual framework which can be used to visualize movements and activities in a cluster of such sensor network. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
59,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,2015,Generating non-linear narrative for serious games with scenario templates,"Complex social interactions between NPC's and players in a serious game remains a challenge. Standard game engines are focused on a game world with a fixed set of rules and linear gameplay. The problem is compounded by the unfamiliarity of many researchers with the basic structure and technicalities of a serious game. In this paper we propose a method to use linear scenario elements as templates for the generation of a non-linear narrative. We implement this method by creating an extra layer on top of the existing ATTAC-L modeling language which is a tool for developing virtual interactive scenarios. Users are thus presented with a language that offers limited flow control and simplifies the authoring process for the creation of scenario elements. Our method uses these existing scenario elements together with metadata, and fills in the templated elements with the contextual information of the current game state. By separating scenario concerns from non-linear narrative concerns, we hope to make it easier to develop interesting non-linear serious games that still conform to the requirements of evidence-based serious game research. Copyright © 2015 SCITEPRESS - Science and Technology Publications. All rights reserved."
